제목1,제목2,유사도 측정(0~1)
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","산청군, ‘농촌 신활력 플러스 사업’ 선정",0.05405405405405406
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",산불에 초토화된 백두대간…하룻밤 새 여의도 1.8배 잿더미(종합),0.08510638297872342
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","마힌드라, 지난달 車 60만8596대 판매...전년比 11%↑",0.045454545454545414
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",산불에 주민 대피 중인데···‘재난 컨트롤타워’ 1시간 발 묶은 한국당,0.11111111111111116
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","국토부, 강원도 산불 지역 이재민에 긴급주거지원 방안 마련",0.07317073170731703
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","고 윤한덕·임세원 교수, 보건의날 정부 포상 수상",0.02564102564102566
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",고성·속초 산불...이번 피해가 더 컸던 이유,0.08571428571428574
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",부산청년 10명중 4명은 ‘결혼도 출산도 필요 없다’,0.07894736842105265
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,0.07317073170731703
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","문정인의 분노 ""한국이 '1국가 2체제' 원한다고? 빅터 차의 거짓말""",0.09302325581395343
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",심야 긴급회의부터 화상보고까지…'산불'로 긴박했던 靑,0.04761904761904767
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",산불 났는데 청와대 안보실장 국회에 붙들어 둔 한국당의 해명 | 허프포스트코리아,0.07999999999999996
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","부산 청년 절반이 오거돈 시장 ""불통"" 평가…文대통령 국정운영 ""잘하고 있다"" 40.4%",0.19565217391304346
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",[에듀윌] 2022년까지 매년 3만명 이상 증원 전망…9급 공무원 열기 후끈,0.020408163265306145
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","문 대통령 ""강원 산불 진화 마지막까지 총력 기울여야""",0.23529411764705888
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","문 대통령 ""잔불 정리 경각심 갖고 최선...특별재난지역 지정 검토""",0.15000000000000002
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",[강원산불] 동해안 산불 피해 '눈덩이'…특별재난지역 선포될까,0.06976744186046513
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","문 대통령, ""강원 산불 지역 특별재난지역 지정 검토"" 지시",0.2058823529411764
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","[국민연금 의결권①] '큰 손'국민연금, 주총 관행 바꾸다",0.050000000000000044
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","문 대통령 ""강원 산불 피해지역 특별재난지역 지정 검토하라""",0.19444444444444442
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",文대통령 “강원산부 특별재난지역 지정 검토 서둘러 달라”,0.125
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","""문 대통령, 잘한다"" 41%…취임 후 '최저치'",0.17142857142857149
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","文대통령 ""강원 산불 '특별재난지역' 지정 검토"" 지시",0.24242424242424243
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","""잔불 진화에 만전"" 특별 재난지역 지정 검토",0.11764705882352944
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",‘강원산불’ 국가재난사태…축구장 700배 잿더미,0.04878048780487809
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","유영민 장관, 5G폰 개통식 취소하고 고성 산불 현장 찾아",0.07499999999999996
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","자율주행차법 국회 통과…""촉진·지원 기틀 마련""",0.10526315789473684
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","[강원大산불] 정부, 강원도 피해지역에 43억원 긴급 구호 지원",0.09999999999999998
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","文대통령 ""강원도 산불 지역 특별재난지역 지정 검토"" 지시(종합2보)",0.23684210526315785
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","文대통령 ""지자체·군 등 가용자원 투입해 마지막까지 최선 다해달라""",0.2777777777777778
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","문대통령 ""특별재난지역 지정 검토 서둘러달라…잔불 진화 만전""",0.17500000000000004
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","청와대 ""고성 일대 산불 상황, 오늘 오전 북측에 통보""",0.13888888888888884
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","""부산 청년 15.6%만 오거돈 시장 긍정평가…19.1%는 부정적""",0.0714285714285714
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",[녹취구성] 문 대통령 “집 잃은 이재민 각별히 보살펴야”,0.09523809523809523
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",대북 제재 압박 무용론 '솔솔',0.06666666666666665
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","남·북·미+러시아, 합종연횡 외교전",0.05714285714285716
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,0.07317073170731703
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","끝까지 환자 생각한 故윤한덕 센터장·故임세원 교수, 훈장 추서",0.022727272727272707
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",문재인 대통령 “잔불까지 완전히 정리될 때까지 경각심 가지고 마지막까지 최선을”,0.13636363636363635
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",문 대통령 “꺼진불도 확인… 이재민 체육관 수용 지양”,0.2941176470588236
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","노영민식 계산법 “창원 성산 45% 득표, 대통령 지지율 4%P 오른 것”",0.09090909090909094
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","강원도 향한 자원봉사·모금 손길…복지부, 의료지원·긴급복지 실시",0.09756097560975607
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","文대통령 ""꺼진 불도 다시 확인…'특별재난지역' 지정 검토""",0.4516129032258065
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",文대통령 국정지지도 41% ‘최저치’…서울·사무직·학생 등 돌려,0.13953488372093026
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",문 대통령 “강원지역 특별재난지역 지정 속히 검토”,0.11111111111111116
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","강원 일대 국가재난사태 선포…이 총리, 화재 현장 상황 지휘",0.046511627906976716
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","문 대통령, 위기관리센터 다시 찾아…“주민 안전 주의”",0.1578947368421053
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",문 대통령 “강원 산불 특별재난지역 지정 검토”,0.1428571428571428
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","문 대통령, 위기관리센터 재방문...""특별재난지역 지정 검토""",0.1282051282051282
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","文대통령, 강원 산불에 ""특별재난지역 지정 검토""...특교세 등 42억5000만원 긴급 지원키로",0.14583333333333337
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","文대통령 ""강원도 산불 지역 특별재난지역 지정 검토"" 지시(종합)",0.25
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","문 대통령, 위기관리센터 방문해 강원 산불 보고 받아…""특별재난지역 지정 검토하라""",0.14583333333333337
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","부산 청년, 오거돈 시장 어떻게 평가하나…""15.6% 긍정 vs 19.1% 부정""",0.06382978723404253
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","한국갤럽 ""문 대통령 지지율, 취임후 최저치인 41%까지 하락""",0.15000000000000002
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","문대통령 ""예비전략 예산, 국방예산 1%로 확대하겠다""",0.2058823529411764
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",소득은 늘었는데 소비가…멀고 험난한 '소주성' 가는 길,0.02564102564102566
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",자생적 ‘정치판사’의 등장,0.03125
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",강원도 산불 피해 복구 발 벗고 나선 금융권,0.11764705882352944
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",[강원 산불]전·현 행안장관 산불 현장서 인수인계(종합),0.07692307692307687
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",文대통령 “잔불 완전정리 총력…특별재난지역 지정 서둘러 달라”,0.17500000000000004
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","문 대통령 ""강원도 산불 지역 '특별재난지역' 지정 검토하라""",0.19444444444444442
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",'강원 산불'에 文대통령 '특별재난지역 지정 검토 서둘러 달라'(종합),0.13953488372093026
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",문재인 대통령 “꺼진 불도 다시 확인하라” 지시,0.4444444444444444
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","문재인 대통령, 산불피해 이재민 공공기관 연수시설 활용해 수용 지시",0.2222222222222222
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","文대통령, 강원도 산불 ‘특별재난지역 검토’ 지시",0.23529411764705888
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","[속보] 靑 ""군 통신선 통해 산불 상황 北측에 통보""",0.1470588235294118
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",윤상현 “북한 아동ㆍ임산부 영양 상태 최악…인도적 지원 시급해”,0.11627906976744184
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",문 대통령 “특별재난지역 지정 검토 서둘러달라”,0.10810810810810811
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","文 대통령 ""강원도 산불 지역 특별재난지역 지정 검토"" 지시",0.28125
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","文대통령 ""강원도 산불 지역 특별재난지역 지정 검토"" 지시",0.28125
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","文 ""잔불까지 완전히 정리해야""…靑, 강원 산불 상황 北에 통보",0.15000000000000002
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","[속보] 문 대통령, 강원 산불 지역 `특별재난지역` 지정 검토 지시",0.15384615384615385
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","대학병원들 ""문케어 시행 이후 환자 포화상태...부작용 심각""",0.09523809523809523
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",[강원 산불] 文대통령 “가용 자원 모두 동원해 총력 대응하라”,0.25
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",文대통령 “강원도 산불 지역 특별재난지역 지정 방안 검토” 지시,0.2222222222222222
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","문대통령 ""강원 산불, 잔불 정리될 때까지 인력 모두 투입하라""",0.3142857142857143
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",문 대통령 “꺼진 불도 다시 확인…‘특별재난지역’ 지정 검토하라”,0.32432432432432434
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",0.0714285714285714
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",언론자유조형물 “진실은 침몰하지 않아” 문구 새긴다,0.07317073170731703
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","""임대주택 유형, 통합보다 배분방식이 중요""",0.1428571428571428
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","민주당 “민경욱 등 한국당 의원, 재난조차 조롱거리로”",0.024390243902439046
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","文대통령 지지율 41%, 취임 후 최저치…‘인사문제’ 지적 늘어 [한국갤럽]",0.12765957446808507
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",[전문] 文대통령 '동원가능 인력 총 투입해 꺼진 불도 다시 확인',0.5666666666666667
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",文대통령 '이재민 각별하게 보살펴 달라…대형공간 수용 지양',0.12195121951219512
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","文대통령, 인제·고성 산불 진화에 총력 대응 거듭 강조",0.2647058823529411
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","文 ""산불 '특별재난지역' 검토 서둘러달라…꺼진불도 다시 확인"" - 머니투데이 뉴스",0.2790697674418605
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","文 ""꺼진불도 다시 확인"" 주문…靑, 북측에 산불 상황 통보 - 머니투데이 뉴스",0.33333333333333326
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",‘문제의 수석은 누구?’ 노무현 청와대까지 튄 김학의 불똥,0.0714285714285714
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","트럼프 외교측근 ""단계적 방법이 옳다""",0.08823529411764708
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""",文대통령 지지율 41%…'유입 지지층' 다 떠났다,0.22580645161290325
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","한국은행-금융위, 금융기관장 ‘낙하산 인사 스와프’ 논란",0.046511627906976716
"文대통령 ""모든 인력 투입해 꺼진 불도 다시 확인""","문 대통령 긴급회의 주재…""가용자원 총동원""",0.1470588235294118
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","문 대통령 ""강원도 산불 피해 지역, 특별재난지역 지정 검토"" 지시(종합)",0.08163265306122447
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","문대통령, 강원도 산불 현장 방문…이재민 위로",0.15384615384615385
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","문 대통령, 강원도 고성 산불 현장 방문",0.10810810810810811
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","""산불 이후에도 개폐기 정상 작동""… 최초 발화 CCTV 찍혀",0.13636363636363635
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","[속보] 문재인 대통령, 고성군 토성면 대책본부 방문",0.045454545454545414
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",인천공항 사장 구본환 전 국토부 항공정책실장 내정,0.07499999999999996
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","[기상청 특보] 강원도 산불 강풍주의보 해제, 기다리던 비 소식 … 속초 고성 강릉 망상 동해산불 오늘 내일날씨 비상 건조주의보 미세먼지 일기예보",0.09230769230769231
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","산청군, ‘농촌 신활력 플러스 사업’ 선정",0.04761904761904767
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",산불에 초토화된 백두대간…하룻밤 새 여의도 1.8배 잿더미(종합),0.07692307692307687
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","마힌드라, 지난달 車 60만8596대 판매...전년比 11%↑",0.0625
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",산불에 주민 대피 중인데···‘재난 컨트롤타워’ 1시간 발 묶은 한국당,0.12244897959183676
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","국토부, 강원도 산불 지역 이재민에 긴급주거지원 방안 마련",0.13953488372093026
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","고 윤한덕·임세원 교수, 보건의날 정부 포상 수상",0.0714285714285714
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",고성·속초 산불...이번 피해가 더 컸던 이유,0.07499999999999996
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",부산청년 10명중 4명은 ‘결혼도 출산도 필요 없다’,0.06976744186046513
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",러시아 아스트라한 찾아 ‘나인브릿지’ 강조한 정현복 광양시장,0.02083333333333337
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","문정인의 분노 ""한국이 '1국가 2체제' 원한다고? 빅터 차의 거짓말""",0.061224489795918324
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",심야 긴급회의부터 화상보고까지…'산불'로 긴박했던 靑,0.11363636363636365
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",산불 났는데 청와대 안보실장 국회에 붙들어 둔 한국당의 해명 | 허프포스트코리아,0.07272727272727275
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","부산 청년 절반이 오거돈 시장 ""불통"" 평가…文대통령 국정운영 ""잘하고 있다"" 40.4%",0.09090909090909094
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",[에듀윌] 2022년까지 매년 3만명 이상 증원 전망…9급 공무원 열기 후끈,0.09999999999999998
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","문 대통령 ""강원 산불 진화 마지막까지 총력 기울여야""",0.0444444444444444
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","문 대통령 ""잔불 정리 경각심 갖고 최선...특별재난지역 지정 검토""",0.04081632653061229
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",[강원산불] 동해안 산불 피해 '눈덩이'…특별재난지역 선포될까,0.08510638297872342
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","문 대통령, ""강원 산불 지역 특별재난지역 지정 검토"" 지시",0.06976744186046513
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","[국민연금 의결권①] '큰 손'국민연금, 주총 관행 바꾸다",0.14634146341463417
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","문 대통령 ""강원 산불 피해지역 특별재난지역 지정 검토하라""",0.04347826086956519
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",文대통령 “강원산부 특별재난지역 지정 검토 서둘러 달라”,0.020408163265306145
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","""문 대통령, 잘한다"" 41%…취임 후 '최저치'",0.12195121951219512
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","文대통령 ""강원 산불 '특별재난지역' 지정 검토"" 지시",0.06976744186046513
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","""잔불 진화에 만전"" 특별 재난지역 지정 검토",0.07499999999999996
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",‘강원산불’ 국가재난사태…축구장 700배 잿더미,0.09090909090909094
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","유영민 장관, 5G폰 개통식 취소하고 고성 산불 현장 찾아",0.11627906976744184
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","자율주행차법 국회 통과…""촉진·지원 기틀 마련""",0.14634146341463417
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","[강원大산불] 정부, 강원도 피해지역에 43억원 긴급 구호 지원",0.13953488372093026
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","文대통령 ""강원도 산불 지역 특별재난지역 지정 검토"" 지시(종합2보)",0.061224489795918324
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","文대통령 ""지자체·군 등 가용자원 투입해 마지막까지 최선 다해달라""",0.04081632653061229
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","문대통령 ""특별재난지역 지정 검토 서둘러달라…잔불 진화 만전""",0.08333333333333337
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","청와대 ""고성 일대 산불 상황, 오늘 오전 북측에 통보""",0.09523809523809523
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","""부산 청년 15.6%만 오거돈 시장 긍정평가…19.1%는 부정적""",0.04166666666666663
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",[녹취구성] 문 대통령 “집 잃은 이재민 각별히 보살펴야”,0.04081632653061229
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",대북 제재 압박 무용론 '솔솔',0.05714285714285716
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","남·북·미+러시아, 합종연횡 외교전",0.10526315789473684
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",[내일의 눈] '큰 성과'라는 이해찬 '송구스럽다'는 황교안,0.04255319148936165
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","끝까지 환자 생각한 故윤한덕 센터장·故임세원 교수, 훈장 추서",0.08695652173913038
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",문재인 대통령 “잔불까지 완전히 정리될 때까지 경각심 가지고 마지막까지 최선을”,0.05769230769230771
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",문 대통령 “꺼진불도 확인… 이재민 체육관 수용 지양”,0.11363636363636365
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","노영민식 계산법 “창원 성산 45% 득표, 대통령 지지율 4%P 오른 것”",0.10416666666666663
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","강원도 향한 자원봉사·모금 손길…복지부, 의료지원·긴급복지 실시",0.13636363636363635
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","文대통령 ""꺼진 불도 다시 확인…'특별재난지역' 지정 검토""",0.11111111111111116
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",文대통령 국정지지도 41% ‘최저치’…서울·사무직·학생 등 돌려,0.14893617021276595
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",문 대통령 “강원지역 특별재난지역 지정 속히 검토”,0.022727272727272707
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","강원 일대 국가재난사태 선포…이 총리, 화재 현장 상황 지휘",0.08695652173913038
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","문 대통령, 위기관리센터 다시 찾아…“주민 안전 주의”",0.11363636363636365
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",문 대통령 “강원 산불 특별재난지역 지정 검토”,0.046511627906976716
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","문 대통령, 위기관리센터 재방문...""특별재난지역 지정 검토""",0.04255319148936165
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","文대통령, 강원 산불에 ""특별재난지역 지정 검토""...특교세 등 42억5000만원 긴급 지원키로",0.0714285714285714
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","文대통령 ""강원도 산불 지역 특별재난지역 지정 검토"" 지시(종합)",0.06382978723404253
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","문 대통령, 위기관리센터 방문해 강원 산불 보고 받아…""특별재난지역 지정 검토하라""",0.0714285714285714
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","부산 청년, 오거돈 시장 어떻게 평가하나…""15.6% 긍정 vs 19.1% 부정""",0.05769230769230771
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","한국갤럽 ""문 대통령 지지율, 취임후 최저치인 41%까지 하락""",0.08510638297872342
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","문대통령 ""예비전략 예산, 국방예산 1%로 확대하겠다""",0.09523809523809523
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",소득은 늘었는데 소비가…멀고 험난한 '소주성' 가는 길,0.0714285714285714
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",자생적 ‘정치판사’의 등장,0.05555555555555558
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",강원도 산불 피해 복구 발 벗고 나선 금융권,0.10256410256410253
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",[강원 산불]전·현 행안장관 산불 현장서 인수인계(종합),0.09302325581395343
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",文대통령 “잔불 완전정리 총력…특별재난지역 지정 서둘러 달라”,0.08333333333333337
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","문 대통령 ""강원도 산불 지역 '특별재난지역' 지정 검토하라""",0.09090909090909094
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",'강원 산불'에 文대통령 '특별재난지역 지정 검토 서둘러 달라'(종합),0.05882352941176472
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",문재인 대통령 “꺼진 불도 다시 확인하라” 지시,0.07317073170731703
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","문재인 대통령, 산불피해 이재민 공공기관 연수시설 활용해 수용 지시",0.0888888888888889
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","文대통령, 강원도 산불 ‘특별재난지역 검토’ 지시",0.09302325581395343
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","[속보] 靑 ""군 통신선 통해 산불 상황 北측에 통보""",0.04761904761904767
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",윤상현 “북한 아동ㆍ임산부 영양 상태 최악…인도적 지원 시급해”,0.06000000000000005
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",문 대통령 “특별재난지역 지정 검토 서둘러달라”,0.022222222222222254
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","文 대통령 ""강원도 산불 지역 특별재난지역 지정 검토"" 지시",0.06976744186046513
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","文대통령 ""강원도 산불 지역 특별재난지역 지정 검토"" 지시",0.06976744186046513
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","文 ""잔불까지 완전히 정리해야""…靑, 강원 산불 상황 北에 통보",0.10869565217391308
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","[속보] 문 대통령, 강원 산불 지역 `특별재난지역` 지정 검토 지시",0.06382978723404253
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'","대학병원들 ""문케어 시행 이후 환자 포화상태...부작용 심각""",0.020000000000000018
"'민생·개혁법 불발' 3월 국회, 또 빈손…4월 전망도 '흐림'",[강원 산불] 文대통령 “가용 자원 모두 동원해 총력 대응하라”,0.04166666666666663
